,dcterms:identifier{Literal},dcterms:creator{URIRef}[0],dcterms:creator{URIRef}[1],dcterms:creator{URIRef}[2],dcterms:creator{URIRef}[3],dcterms:creator{URIRef}[4],dcterms:creator{URIRef}[5],dcterms:creator{URIRef}[6],dcterms:creator{URIRef}[7],dcterms:creator{URIRef}[8],dcterms:creator{URIRef}[9],dcterms:creator{URIRef}[10],dcterms:creator{URIRef}[11],dcterms:creator{URIRef}[12],dcterms:creator{URIRef}[13],dcterms:creator{URIRef}[14],dcterms:creator{URIRef}[15],dcterms:creator{URIRef}[16],dcterms:creator{URIRef}[17],dcterms:creator{URIRef}[18],dcterms:creator{URIRef}[19],dcterms:creator{URIRef}[20],dcterms:creator{URIRef}[21],dcterms:creator{URIRef}[22],dcterms:creator{URIRef}[23],dcterms:creator{URIRef}[24],dcterms:creator{URIRef}[25],dcterms:creator{URIRef}[26],dcterms:creator{URIRef}[27],dcterms:creator{URIRef}[28],dcterms:creator{URIRef}[29],dcterms:creator{URIRef}[30],dcterms:creator{URIRef}[31],dcterms:creator{URIRef}[32],dcterms:creator{URIRef}[33],dcterms:creator{URIRef}[34],dcterms:creator{URIRef}[35],dcterms:creator{URIRef}[36],dcterms:creator{URIRef}[37],dcterms:creator{URIRef}[38],cito:cites{URIRef}[0],cito:cites{URIRef}[1],cito:cites{URIRef}[2],cito:cites{URIRef}[3],cito:cites{URIRef}[4],cito:cites{URIRef}[5],cito:cites{URIRef}[6],cito:cites{URIRef}[7],cito:cites{URIRef}[8],cito:cites{URIRef}[9],cito:cites{URIRef}[10],cito:cites{URIRef}[11],cito:cites{URIRef}[12],cito:cites{URIRef}[13],cito:cites{URIRef}[14],cito:cites{URIRef}[15],cito:cites{URIRef}[16],cito:cites{URIRef}[17],cito:cites{URIRef}[18],cito:cites{URIRef}[19],cito:cites{URIRef}[20],cito:cites{URIRef}[21],cito:cites{URIRef}[22],cito:cites{URIRef}[23],cito:cites{URIRef}[24],cito:cites{URIRef}[25],cito:cites{URIRef}[26],cito:cites{URIRef},cito:cites{URIRef}[27],cito:cites{URIRef}[28],cito:cites{URIRef}[29],cito:cites{URIRef}[30],cito:cites{URIRef}[31],cito:cites{URIRef}[32],cito:cites{URIRef}[33],cito:cites{URIRef}[34],cito:cites{URIRef}[35],cito:cites{URIRef}[36],cito:cites{URIRef}[37],cito:cites{URIRef}[38],cito:cites{URIRef}[39],cito:cites{URIRef}[40],cito:cites{URIRef}[41],cito:cites{URIRef}[42],cito:cites{URIRef}[43],cito:cites{URIRef}[44],cito:cites{URIRef}[45],cito:cites{URIRef}[46],cito:cites{URIRef}[47],cito:cites{URIRef}[48],cito:cites{URIRef}[49],cito:cites{URIRef}[50],cito:cites{URIRef}[51],cito:cites{URIRef}[52],cito:cites{URIRef}[53],cito:cites{URIRef}[54],cito:cites{URIRef}[55],cito:cites{URIRef}[56],cito:cites{URIRef}[57],cito:cites{URIRef}[58],cito:cites{URIRef}[59],cito:cites{URIRef}[60],cito:cites{URIRef}[61],cito:cites{URIRef}[62],cito:cites{URIRef}[63],cito:cites{URIRef}[64],cito:cites{URIRef}[65],cito:cites{URIRef}[66],cito:cites{URIRef}[67],cito:cites{URIRef}[68],cito:cites{URIRef}[69],cito:cites{URIRef}[70],cito:cites{URIRef}[71],cito:cites{URIRef}[72],cito:cites{URIRef}[73],cito:cites{URIRef}[74],cito:cites{URIRef}[75],cito:cites{URIRef}[76],cito:cites{URIRef}[77],cito:cites{URIRef}[78],cito:cites{URIRef}[79],cito:cites{URIRef}[80],cito:cites{URIRef}[81],cito:cites{URIRef}[82],cito:cites{URIRef}[83],cito:cites{URIRef}[84],cito:cites{URIRef}[85],cito:cites{URIRef}[86],cito:cites{URIRef}[87],cito:cites{URIRef}[88],cito:cites{URIRef}[89],cito:cites{URIRef}[90],cito:cites{URIRef}[91],cito:cites{URIRef}[92],cito:cites{URIRef}[93],cito:cites{URIRef}[94],cito:cites{URIRef}[95],cito:cites{URIRef}[96],cito:cites{URIRef}[97],titre,domaine,train
http://data.persee.fr/doc/russe_1161-0557_2009_num_33_1_2393#Web,https://www.persee.fr/doc/russe_1161-0557_2009_num_33_1_2393,http://data.persee.fr/authority/295891#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samizdat et Internet,Litterature,True
http://data.persee.fr/doc/rscir_0035-2217_1938_num_18_2_1761_t1_0264_0000_2#Web,https://www.persee.fr/doc/rscir_0035-2217_1938_num_18_2_1761_t1_0264_0000_2,http://data.persee.fr/authority/280309#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anne Commène, Alexiade. (Règne de Vemperewr Alexis I Commène, 1081-1118), Tome I, (livres I-IV), texte établi et traduit par Bernard Leib, 1937",Religion theologie,True
http://data.persee.fr/doc/thlou_0080-2654_1989_num_20_1_2353_t1_0110_0000_3#Web,https://www.persee.fr/doc/thlou_0080-2654_1989_num_20_1_2353_t1_0110_0000_3,http://data.persee.fr/authority/282180#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jacques Marx (éd.), Propagande et contre-propagande religieuses, 1987",Religion theologie,True
http://data.persee.fr/doc/xxs_0294-1759_1992_num_33_1_2495#Web,https://www.persee.fr/doc/xxs_0294-1759_1992_num_33_1_2495,http://data.persee.fr/authority/253769#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://data.persee.fr/doc/homso_0018-4306_1970_num_18_1_1348#Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le fait colonial et nous. Histoire d'un éloignement,Histoire,True
http://data.persee.fr/doc/thlou_0080-2654_1991_num_22_1_2485_t1_0120_0000_3#Web,https://www.persee.fr/doc/thlou_0080-2654_1991_num_22_1_2485_t1_0120_0000_3,http://data.persee.fr/authority/282180#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paul Valadier, Inévitable morale (coll. Esprit). 1990",Religion theologie,True
http://data.persee.fr/doc/rscir_0035-2217_1975_num_49_3_2734#Web,https://www.persee.fr/doc/rscir_0035-2217_1975_num_49_3_2734,http://data.persee.fr/authority/285667#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,En marge de la crise moderniste : La Correspondance Bremond-van Hügel. II. - Les années critiques (1900-1907),Religion theologie,True
http://data.persee.fr/doc/stice_1265-1338_1996_num_3_1_1279#Web,https://www.persee.fr/doc/stice_1265-1338_1996_num_3_1_1279,http://data.persee.fr/authority/605301#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://data.persee.fr/doc/intel_0769-4113_1994_num_19_2_1460#Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La modélisation par objets typés - une méthode de représentation pour les systèmes d'apprentissage et d'aide à la tâche.,Science education,True
http://data.persee.fr/doc/syria_0039-7946_2000_num_77_1_7661_t1_0344_0000_3#Web,https://www.persee.fr/doc/syria_0039-7946_2000_num_77_1_7661_t1_0344_0000_3,http://data.persee.fr/authority/274776#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louis-Jean Duclos La Jordanie,Histoire,True
http://data.persee.fr/doc/syria_0039-7946_1959_num_36_1_5372#Web,https://www.persee.fr/doc/syria_0039-7946_1959_num_36_1_5372,http://data.persee.fr/authority/249303#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nouvelles tessères de Palmyre,Histoire,True
http://data.persee.fr/doc/sracf_1159-7151_2007_ant_30_1_1866#Web,https://www.persee.fr/doc/sracf_1159-7151_2007_ant_30_1_1866,http://data.persee.fr/authority/43266#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116. Des monuments révélés,Etudes regionales,True
http://data.persee.fr/doc/syria_0039-7946_1949_num_26_3_8413_t1_0371_0000_3#Web,https://www.persee.fr/doc/syria_0039-7946_1949_num_26_3_8413_t1_0371_0000_3,http://data.persee.fr/authority/277283#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gordon Loud. — Megiddo, II. Seasons of 1935-39 ",Histoire,True
http://data.persee.fr/doc/sotra_0038-0296_1993_num_35_1_2113#Web,https://www.persee.fr/doc/sotra_0038-0296_1993_num_35_1_2113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English summaries,Sociologie,True
http://data.persee.fr/doc/thlou_0080-2654_2012_num_43_2_4026_t6_0285_0000_2#Web,https://www.persee.fr/doc/thlou_0080-2654_2012_num_43_2_4026_t6_0285_0000_2,http://data.persee.fr/authority/276335#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jean Wirth, L’image à la fin du Moyen Âge (coll. Histoire), 2011",Religion theologie,True
http://data.persee.fr/doc/tiers_0040-7356_1963_num_4_15_1345#Web,https://www.persee.fr/doc/tiers_0040-7356_1963_num_4_15_1345,http://data.persee.fr/authority/257003#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le mouvement démographique au Mexique,Science politique,True
http://data.persee.fr/doc/xxs_0294-1759_1988_num_19_1_2052_t1_0126_0000_4#Web,https://www.persee.fr/doc/xxs_0294-1759_1988_num_19_1_2052_t1_0126_0000_4,http://data.persee.fr/authority/51378#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bordaz Robert, Pour donner à voir ",Histoire,True
http://data.persee.fr/doc/xvii_0291-3798_2010_num_67_1_2502#Web,https://www.persee.fr/doc/xvii_0291-3798_2010_num_67_1_2502,http://data.persee.fr/authority/277465#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thomas Shaw au Proche-Orient, 1721-1722 : élucidation et défense des Textes sacrés",Etudes g. a. cultur.,True
http://data.persee.fr/doc/sotra_0038-0296_1981_num_23_3_2714#Web,https://www.persee.fr/doc/sotra_0038-0296_1981_num_23_3_2714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Informations,Sociologie,True
http://data.persee.fr/doc/thlou_0080-2654_1975_num_6_4_1449#Web,https://www.persee.fr/doc/thlou_0080-2654_1975_num_6_4_1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mémoires de licence présentés durant l'année académique 1974-1975,Religion theologie,True
http://data.persee.fr/doc/tiers_0040-7356_1967_num_8_32_2393#Web,https://www.persee.fr/doc/tiers_0040-7356_1967_num_8_32_2393,http://data.persee.fr/authority/11002#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le développement dans l'espace régional,Science politique,True
http://data.persee.fr/doc/rural_0014-2182_1975_num_57_1_1987_t1_0137_0000_1#Web,https://www.persee.fr/doc/rural_0014-2182_1975_num_57_1_1987_t1_0137_0000_1,http://data.persee.fr/authority/30274#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rose-Marie Painvin, Un métier... Agricultrice. ",Pluri. Par essence,True
http://data.persee.fr/doc/rscir_0035-2217_1985_num_59_3_4286_t1_0279_0000_3#Web,https://www.persee.fr/doc/rscir_0035-2217_1985_num_59_3_4286_t1_0279_0000_3,http://data.persee.fr/authority/240578#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jeffrey Burton Russel, Lucifer. The Devil in the Middle Ages, 1984",Religion theologie,True
http://data.persee.fr/doc/thlou_0080-2654_1986_num_17_3_2197_t1_0362_0000_2#Web,https://www.persee.fr/doc/thlou_0080-2654_1986_num_17_3_2197_t1_0362_0000_2,http://data.persee.fr/authority/282210#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pierre Mourlon Beernaert, Saint Marc (coll. Le temps de lire, 2), 1985",Religion theologie,True
http://data.persee.fr/doc/slave_0080-2557_1965_num_44_1_1893#Web,https://www.persee.fr/doc/slave_0080-2557_1965_num_44_1_1893,http://data.persee.fr/authority/287822#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notule II. La préposition sŭ et l'accusatif,Etudes g. a. cultur.,True
http://data.persee.fr/doc/sotra_0038-0296_1986_num_28_1_2033_t1_0114_0000_1#Web,https://www.persee.fr/doc/sotra_0038-0296_1986_num_28_1_2033_t1_0114_0000_1,http://data.persee.fr/authority/232063#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mateo Alaluf, Le temps du labeur. Formation, emploi et qualification en sociologie du travail, 1984",Sociologie,True
http://data.persee.fr/doc/rscir_0035-2217_1922_num_2_2_1179_t1_0231_0000_2#Web,https://www.persee.fr/doc/rscir_0035-2217_1922_num_2_2_1179_t1_0231_0000_2,http://data.persee.fr/authority/280297#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"P. Mamdonnet O. P. et J Destrez O. P. — Bibliographie thomiste, Revue des sciences philosophiques et théologiques, 1921",Religion theologie,True
http://data.persee.fr/doc/thlou_0080-2654_2000_num_31_1_3062_t1_0091_0000_3#Web,https://www.persee.fr/doc/thlou_0080-2654_2000_num_31_1_3062_t1_0091_0000_3,http://data.persee.fr/authority/298140#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jean-Noël Aletti, Israël et la Loi dans la lettre aux Romains (coll. Lectio divina, 173), 1998",Religion theologie,True
http://data.persee.fr/doc/scrip_0036-9772_2010_num_64_2_4104#Web,https://www.persee.fr/doc/scrip_0036-9772_2010_num_64_2_4104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bulletin codicologique,Litterature,True
http://data.persee.fr/doc/xxs_0294-1759_1989_num_24_1_2203_t1_0121_0000_5#Web,https://www.persee.fr/doc/xxs_0294-1759_1989_num_24_1_2203_t1_0121_0000_5,http://data.persee.fr/authority/52001#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wieviorka Michel, Sociétés et terrorisme ",Histoire,True
http://data.persee.fr/doc/tlgpa_0249-647x_1995_hos_4_1_1065#Web,https://www.persee.fr/doc/tlgpa_0249-647x_1995_hos_4_1_1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conclusion,Sciences Terre,True
http://data.persee.fr/doc/russe_1161-0557_1997_num_12_1_1954#Web,https://www.persee.fr/doc/russe_1161-0557_1997_num_12_1_1954,http://data.persee.fr/authority/295641#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internet en russe,Litterature,True
http://data.persee.fr/doc/topoi_1161-9473_1995_num_5_2_1596#Web,https://www.persee.fr/doc/topoi_1161-9473_1995_num_5_2_1596,http://data.persee.fr/authority/274649#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R. Plana Mallart, La chora d'Emporion. Paysage et structures agraires dans le Nord-Est catalan à la période pré-romaine, 1994",Histoire,True
http://data.persee.fr/doc/tiers_0040-7356_1990_num_31_121_3904#Web,https://www.persee.fr/doc/tiers_0040-7356_1990_num_31_121_3904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sélection bibliographique sur l'Égypte,Science politique,True
http://data.persee.fr/doc/rural_0014-2182_1969_num_34_1_1450#Web,https://www.persee.fr/doc/rural_0014-2182_1969_num_34_1_1450,http://data.persee.fr/authority/212801#Person,http://data.persee.fr/authority/212802#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Choix professionnel des jeunes ruraux en Israël,Pluri. Par essence,True
http://data.persee.fr/doc/scrip_0036-9772_1954_num_8_1_2522_t1_0148_0000_1#Web,https://www.persee.fr/doc/scrip_0036-9772_1954_num_8_1_2522_t1_0148_0000_1,http://data.persee.fr/authority/258372#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Francis Wormald, English drawings of the tenth and eleventh centuries",Litterature,True
http://data.persee.fr/doc/rscir_0035-2217_1980_num_54_1_4257#Web,https://www.persee.fr/doc/rscir_0035-2217_1980_num_54_1_4257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Résumés,Religion theologie,True
http://data.persee.fr/doc/xxs_0294-1759_1992_num_35_1_2571#Web,https://www.persee.fr/doc/xxs_0294-1759_1992_num_35_1_2571,http://data.persee.fr/authority/52060#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cecil B. Demille (1914-1928) : fantasmes américains ?,Histoire,True
http://data.persee.fr/doc/tiers_0040-7356_1986_num_27_107_4401#Web,https://www.persee.fr/doc/tiers_0040-7356_1986_num_27_107_4401,http://data.persee.fr/authority/33989#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L'ajustement contre l'industrie,Science politique,True
http://data.persee.fr/doc/tiers_0040-7356_1965_num_6_23_2145_t1_0790_0000_2#Web,https://www.persee.fr/doc/tiers_0040-7356_1965_num_6_23_2145_t1_0790_0000_2,http://data.persee.fr/authority/32204#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"P.-L. Reynaud, La psychologie économique",Science politique,True
http://data.persee.fr/doc/thlou_0080-2654_1971_num_2_1_1081_t1_0111_0000_3#Web,https://www.persee.fr/doc/thlou_0080-2654_1971_num_2_1_1081_t1_0111_0000_3,http://data.persee.fr/authority/282180#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Louise Rinser, Une femme d'aujourd'hui et l'Église, 1970",Religion theologie,True
http://data.persee.fr/doc/slave_0080-2557_1988_num_60_3_5789#Web,https://www.persee.fr/doc/slave_0080-2557_1988_num_60_3_5789,http://data.persee.fr/authority/205064#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analyse automatique du tchèque. Termes de qualité en -ost : détermination de leur origine adjectivale,Etudes g. a. cultur.,True
http://data.persee.fr/doc/rvart_0035-1326_1996_num_112_1_348272_t1_0073_0000_004#Web,https://www.persee.fr/doc/rvart_0035-1326_1996_num_112_1_348272_t1_0073_0000_004,http://data.persee.fr/authority/234277#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Victor I. Stoichita, L'instauration du tableau. Paris, Méridiens Klincksieck, 1993. 386 p., 131 ill. en n. et bl.",Arts (h. art archi.),True
http://data.persee.fr/doc/tiers_0040-7356_1973_num_14_56_1968#Web,https://www.persee.fr/doc/tiers_0040-7356_1973_num_14_56_1968,http://data.persee.fr/authority/55373#Person,http://data.persee.fr/authority/55374#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Réflexions sur les analyses des effets de l'aide au développement,Science politique,True
http://data.persee.fr/doc/tiers_0040-7356_1964_num_5_19_1136#Web,https://www.persee.fr/doc/tiers_0040-7356_1964_num_5_19_1136,http://data.persee.fr/authority/9312#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portée de la Conférence des Nations Unies sur le Commerce et le Développement  (Texte intégral du rapport adressé par le Secrétaire général de la Conférence au Secrétaire général des Nations Unies),Science politique,True
